,game,model,experiment,episode,metric,value
209,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,2_gs9x9_obj4_en,episode_0,Parsed Request Count,16.0
210,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,2_gs9x9_obj4_en,episode_0,Violated Request Count,7.0
211,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,2_gs9x9_obj4_en,episode_0,Request Success Ratio,0.6956521739130435
212,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,2_gs9x9_obj4_en,episode_0,Aborted,1.0
213,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,2_gs9x9_obj4_en,episode_0,Lose,0.0
214,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,2_gs9x9_obj4_en,episode_0,Success,0.0
215,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,2_gs9x9_obj4_en,episode_0,Penalties,9.0
216,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,2_gs9x9_obj4_en,episode_0,Turn Count,8.0
217,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,2_gs9x9_obj4_en,episode_0,Initial Distance,21.86118637758232
218,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,2_gs9x9_obj4_en,episode_0,Total Distance,9.53663105724556
219,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,2_gs9x9_obj4_en,episode_0,Expected Distance Score,0.43102423363493947
220,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,2_gs9x9_obj4_en,episode_0,Distance Reduction Score,0.5637642489967996
221,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,2_gs9x9_obj4_en,episode_0,Distance Score,0.4973942413158695
222,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,2_gs9x9_obj4_en,episode_0,Penalty Score,0.0
223,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,2_gs9x9_obj4_en,episode_0,Main Score,
224,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_1,Request Count,34.0
225,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_1,Parsed Request Count,31.0
226,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_1,Violated Request Count,3.0
227,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_1,Request Success Ratio,0.9117647058823529
228,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_1,Aborted,0.0
229,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_1,Lose,0.0
230,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_1,Success,1.0
231,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_1,Penalties,3.0
232,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_1,Turn Count,16.0
233,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_1,Initial Distance,43.209276031199515
234,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_1,Total Distance,6.0
235,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_1,Expected Distance Score,0.8333248301488851
236,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_1,Distance Reduction Score,0.8611409273400539
237,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_1,Distance Score,0.8472328787444695
238,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_1,Penalty Score,0.8
239,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_1,Main Score,0.6777863029955756
240,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_0,Request Count,33.0
241,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_0,Parsed Request Count,31.0
242,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_0,Violated Request Count,2.0
243,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_0,Request Success Ratio,0.9393939393939394
244,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_0,Aborted,0.0
245,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_0,Lose,1.0
246,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_0,Success,1.0
247,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_0,Penalties,5.0
248,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_0,Turn Count,14.0
249,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_0,Initial Distance,35.24621125123532
250,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_0,Total Distance,47.290537059420124
251,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_0,Expected Distance Score,0.0
252,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_0,Distance Reduction Score,0.0
253,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_0,Distance Score,0.0
254,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_0,Penalty Score,0.6666666666666667
255,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,5_gs11x11_obj7_en,episode_0,Main Score,0.0
256,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_1,Request Count,23.0
257,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_1,Parsed Request Count,18.0
258,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_1,Violated Request Count,5.0
259,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_1,Request Success Ratio,0.782608695652174
260,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_1,Aborted,0.0
261,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_1,Lose,0.0
262,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_1,Success,1.0
263,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_1,Penalties,6.0
264,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_1,Turn Count,9.0
265,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_1,Initial Distance,7.773387165490545
266,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_1,Total Distance,2.0
267,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_1,Expected Distance Score,0.7937605221539237
268,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_1,Distance Reduction Score,0.7427119018490586
269,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_1,Distance Score,0.7682362120014912
270,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_1,Penalty Score,0.1428571428571429
271,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_1,Main Score,0.10974803028592735
272,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_0,Request Count,13.0
273,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_0,Parsed Request Count,8.0
274,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_0,Violated Request Count,5.0
275,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_0,Request Success Ratio,0.6153846153846154
276,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_0,Aborted,1.0
277,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_0,Lose,0.0
278,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_0,Success,0.0
279,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_0,Penalties,7.0
280,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_0,Turn Count,4.0
281,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_0,Initial Distance,9.359173603117451
282,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_0,Total Distance,9.359173603117451
283,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_0,Expected Distance Score,0.034884461511137776
284,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_0,Distance Reduction Score,0.0
285,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_0,Distance Score,0.017442230755568888
286,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_0,Penalty Score,0.0
287,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,0_gs7x7_obj3_en,episode_0,Main Score,
288,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_1,Request Count,15.0
289,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_1,Parsed Request Count,13.0
290,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_1,Violated Request Count,2.0
291,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_1,Request Success Ratio,0.8666666666666667
292,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_1,Aborted,0.0
293,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_1,Lose,0.0
294,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_1,Success,1.0
295,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_1,Penalties,2.0
296,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_1,Turn Count,7.0
297,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_1,Initial Distance,11.727968770336455
298,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_1,Total Distance,7.708203932499369
299,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_1,Expected Distance Score,0.4038490171863466
300,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_1,Distance Reduction Score,0.342750301996393
301,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_1,Distance Score,0.3732996595913698
302,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_1,Penalty Score,0.7777777777777778
303,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_1,Main Score,0.2903441796821765
304,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_0,Request Count,21.0
305,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_0,Parsed Request Count,18.0
306,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_0,Violated Request Count,3.0
307,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_0,Request Success Ratio,0.8571428571428571
308,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_0,Aborted,0.0
309,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_0,Lose,0.0
310,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_0,Success,1.0
311,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_0,Penalties,3.0
312,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_0,Turn Count,9.0
313,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_0,Initial Distance,5.414213562373095
314,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_0,Total Distance,0.0
315,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_0,Expected Distance Score,1.0
316,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_0,Distance Reduction Score,1.0
317,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_0,Distance Score,1.0
318,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_0,Penalty Score,0.6666666666666667
319,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,1_gs7x7_obj4_en,episode_0,Main Score,0.6666666666666667
320,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_1,Request Count,31.0
321,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_1,Parsed Request Count,25.0
322,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_1,Violated Request Count,6.0
323,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_1,Request Success Ratio,0.8064516129032258
324,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_1,Aborted,0.0
325,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_1,Lose,0.0
326,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_1,Success,1.0
327,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_1,Penalties,7.0
328,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_1,Turn Count,12.0
329,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_1,Initial Distance,21.970320244888892
330,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_1,Total Distance,4.0
331,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_1,Expected Distance Score,0.8090811690796321
332,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_1,Distance Reduction Score,0.8179361995904203
333,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_1,Distance Score,0.8135086843350262
334,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_1,Penalty Score,0.36363636363636365
335,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_1,Main Score,0.29582133975819136
336,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_0,Request Count,26.0
337,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_0,Parsed Request Count,24.0
338,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_0,Violated Request Count,2.0
339,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_0,Request Success Ratio,0.9230769230769231
340,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_0,Aborted,0.0
341,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_0,Lose,0.0
342,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_0,Success,1.0
343,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_0,Penalties,4.0
344,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_0,Turn Count,11.0
345,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_0,Initial Distance,21.037640649633033
346,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_0,Total Distance,10.70820393249937
347,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_0,Expected Distance Score,0.48890055598758364
348,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_0,Distance Reduction Score,0.4909978684950037
349,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_0,Distance Score,0.4899492122412937
350,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_0,Penalty Score,0.6363636363636364
351,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,3_gs9x9_obj5_en,episode_0,Main Score,0.3117858623353687
352,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_1,Request Count,33.0
353,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_1,Parsed Request Count,29.0
354,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_1,Violated Request Count,4.0
355,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_1,Request Success Ratio,0.8787878787878788
356,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_1,Aborted,0.0
357,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_1,Lose,0.0
358,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_1,Success,1.0
359,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_1,Penalties,7.0
360,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_1,Turn Count,13.0
361,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_1,Initial Distance,25.21747754732893
362,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_1,Total Distance,8.0
363,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_1,Expected Distance Score,0.6888730162779191
364,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_1,Distance Reduction Score,0.6827597056452075
365,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_1,Distance Score,0.6858163609615633
366,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_1,Penalty Score,0.36363636363636365
367,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_1,Main Score,0.24938776762238665
368,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_0,Request Count,25.0
369,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_0,Parsed Request Count,24.0
370,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_0,Violated Request Count,1.0
371,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_0,Request Success Ratio,0.96
372,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_0,Aborted,0.0
373,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_0,Lose,0.0
374,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_0,Success,1.0
375,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_0,Penalties,2.0
376,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_0,Turn Count,12.0
377,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_0,Initial Distance,26.05272180389176
378,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_0,Total Distance,20.928665969738162
379,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_0,Expected Distance Score,0.1860659104385507
380,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_0,Distance Reduction Score,0.19668024986887034
381,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_0,Distance Score,0.19137308015371052
382,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_0,Penalty Score,0.8181818181818181
383,clean_up,deepseek-v3-0324-t0.0--deepseek-v3-0324-t0.0,4_gs11x11_obj5_en,episode_0,Main Score,0.15657797467121767
384,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_1,Request Count,28.0
385,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_1,Parsed Request Count,27.0
386,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_1,Violated Request Count,1.0
387,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_1,Request Success Ratio,0.9642857142857143
388,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_1,Aborted,0.0
389,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_1,Lose,0.0
390,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_1,Success,1.0
391,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_1,Penalties,8.0
392,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_1,Turn Count,10.0
393,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_1,Initial Distance,10.99070478491457
394,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_1,Total Distance,7.99070478491457
395,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_1,Expected Distance Score,0.5232574950732253
396,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_1,Distance Reduction Score,0.2729579275132281
397,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_1,Distance Score,0.3981077112932267
398,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_1,Penalty Score,0.11111111111111116
399,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_1,Main Score,0.04423419014369188
400,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_0,Request Count,18.0
401,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_0,Parsed Request Count,18.0
402,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_0,Violated Request Count,0.0
403,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_0,Request Success Ratio,1.0
404,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_0,Aborted,0.0
405,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_0,Lose,0.0
406,clean_up,gemma-3-27b-it-t0.0--gemma-3-27b-it-t0.0,2_gs9x9_obj4_en,episode_0,Success,1.0
